"Curve Label"	"Curve Conductor"	"Level"	"Norm"	"Discriminant"	"Newform"	"Polynomial"
"11a1"	11	374	5	17417	"(1, 1/2*a4 - 1/2, 1/4*a4^3 - a4^2 - 35/4*a4 + 47/2, -1/8*a4^3 + 3/8*a4^2 + 33/8*a4 - 67/8, 1, -3/4*a4^3 + 11/4*a4^2 + 109/4*a4 - 269/4)"	"x^4 - 6*x^3 - 28*x^2 + 174*x - 205"
"187b1"	187	374	5	785	"(-1, 1/2*a1 + 1/2, -1/4*a1^2 - 1/2*a1 + 15/4, -1/4*a1^2 + 21/4, -1, 1/2*a1 + 9/2)"	"x^3 + 5*x^2 - 17*x - 61"
"1122i1"	1122	374	5	257	"(1, 1/2*a2 - 1/2, -1/4*a2^2 + 1/2*a2 + 15/4, 1/4*a2^2 - a2 - 1/4, -1, -1/2*a2 + 1/2)"	"x^3 - 9*x^2 + 7*x + 57"
"1122b1"	1122	374	5	55585	"(-1, -a3 - 1, a3^2 + 2*a3 - 3, a3^3 + a3^2 - 8*a3 + 2, 1, -2*a3^3 - 4*a3^2 + 11*a3 + 3)"	"x^4 + 5*x^3 - x^2 - 22*x - 1"
"1870i1"	1870	374	5	17417	"(1, 1/2*a4 - 1/2, 1/4*a4^3 - a4^2 - 35/4*a4 + 47/2, -1/8*a4^3 + 3/8*a4^2 + 33/8*a4 - 67/8, 1, -3/4*a4^3 + 11/4*a4^2 + 109/4*a4 - 269/4)"	"x^4 - 6*x^3 - 28*x^2 + 174*x - 205"
"2618c1"	2618	374	5	785	"(-1, 1/2*a1 + 1/2, -1/4*a1^2 - 1/2*a1 + 15/4, -1/4*a1^2 + 21/4, -1, 1/2*a1 + 9/2)"	"x^3 + 5*x^2 - 17*x - 61"
"11a1"	11	375	5	5	"(a2, 1, 0, a2, 2*a2 + 1, -2*a2 + 5)"	"x^2 - x - 1"
"11a1"	11	375	5	2525	"(a5, 1, 0, -2*a5^3 + 10*a5 + 2, 2*a5^3 - 2*a5^2 - 10*a5 + 6, 4*a5^3 - 2*a5^2 - 18*a5 - 2)"	"x^4 - 3*x^3 - 3*x^2 + 11*x - 1"
"15a1"	15	375	5	5	"(a3, -1, 0, -a3 + 4, -2*a3 - 1, 3)"	"x^2 - 3*x + 1"
"15a1"	15	375	5	2525	"(a4, -1, 0, -2*a4^3 + 10*a4 - 2, -2*a4^3 - 2*a4^2 + 10*a4 + 6, 4*a4^3 + 2*a4^2 - 18*a4 + 2)"	"x^4 + 3*x^3 - 3*x^2 - 11*x - 1"
"50a1"	50	375	5	5	"(a1, -1, 0, a1, -2*a1 + 1, -2*a1 - 5)"	"x^2 + x - 1"
"50a1"	50	375	5	2525	"(a4, -1, 0, -2*a4^3 + 10*a4 - 2, -2*a4^3 - 2*a4^2 + 10*a4 + 6, 4*a4^3 + 2*a4^2 - 18*a4 + 2)"	"x^4 + 3*x^3 - 3*x^2 - 11*x - 1"
"75b1"	75	375	5	2525	"(a5, 1, 0, -2*a5^3 + 10*a5 + 2, 2*a5^3 - 2*a5^2 - 10*a5 + 6, 4*a5^3 - 2*a5^2 - 18*a5 - 2)"	"x^4 - 3*x^3 - 3*x^2 + 11*x - 1"
"75b1"	75	375	5	5	"(a0, 1, 0, -a0 - 4, 2*a0 - 1, -3)"	"x^2 + 3*x + 1"
"1128a1"	1128	376	5	13448	"(0, -1/2*a3, -1/16*a3^3 - 3/8*a3^2 + 5/4*a3 + 6, -1/8*a3^3 - 1/2*a3^2 + 7/2*a3 + 10, 3/16*a3^3 + 5/8*a3^2 - 19/4*a3 - 8, 3/16*a3^3 + 5/8*a3^2 - 23/4*a3 - 14)"	"x^4 + 6*x^3 - 20*x^2 - 128*x - 128"
"1128b1"	1128	376	5	7625	"(0, 1/2*a2, 1/16*a2^3 + 1/8*a2^2 - 5/4*a2, -1/4*a2^2 + 4, -1/16*a2^3 - 1/8*a2^2 + 5/4*a2 + 2, -1/16*a2^3 - 1/8*a2^2 + 5/4*a2 + 4)"	"x^4 + 2*x^3 - 36*x^2 - 32*x + 256"
"1880b1"	1880	376	5	13448	"(0, -1/2*a3, -1/16*a3^3 - 3/8*a3^2 + 5/4*a3 + 6, -1/8*a3^3 - 1/2*a3^2 + 7/2*a3 + 10, 3/16*a3^3 + 5/8*a3^2 - 19/4*a3 - 8, 3/16*a3^3 + 5/8*a3^2 - 23/4*a3 - 14)"	"x^4 + 6*x^3 - 20*x^2 - 128*x - 128"
"1880a1"	1880	376	5	5	"(0, -a1, 2*a1 - 2, -a1 - 1, 2*a1 - 4, -2*a1 + 2)"	"x^2 - x - 1"
4.14E+004	4136	376	5	5	"(0, -1/2*a0, -2, 3/2*a0 - 1, -2, a0 - 4)"	"x^2 - 2*x - 4"
"11a1"	11	377	5	85823052923200	"(a5, 3/4*a5^8 - 37/4*a5^6 + 133/4*a5^4 - 1/4*a5^3 - 31*a5^2 - 17/4*a5 + 7/4, 1/2*a5^8 - 13/2*a5^6 + 51/2*a5^4 - 1/2*a5^3 - 29*a5^2 - 1/2*a5 + 9/2, -1/4*a5^8 - 1/2*a5^7 + 13/4*a5^6 + 6*a5^5 - 51/4*a5^4 - 83/4*a5^3 + 15*a5^2 + 75/4*a5 + 5/4, -1/2*a5^8 + 13/2*a5^6 - a5^5 - 49/2*a5^4 + 15/2*a5^3 + 23*a5^2 - 11/2*a5 - 3/2, 1)"	"x^9 - x^8 - 13*x^7 + 13*x^6 + 51*x^5 - 50*x^4 - 59*x^3 + 45*x^2 + 20*x - 3"
"762d1"	762	381	5	246832	"(a3, -1, 1/2*a3^4 - a3^3 - 5/2*a3^2 + 4*a3 + 1, -1/2*a3^3 + 7/2*a3, -1/2*a3^4 + 7/2*a3^2, -1/2*a3^3 + 7/2*a3 - 1)"	"x^5 - 2*x^4 - 6*x^3 + 10*x^2 + 5*x - 4"
"762a1"	762	381	5	1.57E+015	"(a4, 1, 1/6*a4^8 + 1/2*a4^7 - 7/3*a4^6 - 20/3*a4^5 + 29/3*a4^4 + 157/6*a4^3 - 59/6*a4^2 - 85/3*a4 - 16/3, -3/4*a4^8 - 5/4*a4^7 + 43/4*a4^6 + 65/4*a4^5 - 95/2*a4^4 - 247/4*a4^3 + 247/4*a4^2 + 251/4*a4 + 31/4, 5/12*a4^8 + 3/4*a4^7 - 73/12*a4^6 - 113/12*a4^5 + 169/6*a4^4 + 401/12*a4^3 - 499/12*a4^2 - 349/12*a4 + 17/12, 1/3*a4^8 + 1/2*a4^7 - 31/6*a4^6 - 19/3*a4^5 + 76/3*a4^4 + 67/3*a4^3 - 235/6*a4^2 - 109/6*a4 + 13/3)"	"x^9 + 2*x^8 - 14*x^7 - 26*x^6 + 59*x^5 + 99*x^4 - 66*x^3 - 102*x^2 - 24*x - 1"
"573b1"	573	382	5	169	"(-1, 1/2*a0 + 1/2, -1/4*a0^2 - 3/2*a0 - 1/4, 1/4*a0^2 + a0 - 9/4, 1/4*a0^2 + 1/2*a0 - 15/4, -1)"	"x^3 + 5*x^2 - 9*x - 5"
"2674c1"	2674	382	5	169	"(-1, 1/2*a0 + 1/2, -1/4*a0^2 - 3/2*a0 - 1/4, 1/4*a0^2 + a0 - 9/4, 1/4*a0^2 + 1/2*a0 - 15/4, -1)"	"x^3 + 5*x^2 - 9*x - 5"
"4966a1"	4966	382	5	169	"(-1, 1/2*a0 + 1/2, -1/4*a0^2 - 3/2*a0 - 1/4, 1/4*a0^2 + a0 - 9/4, 1/4*a0^2 + 1/2*a0 - 15/4, -1)"	"x^3 + 5*x^2 - 9*x - 5"
"6494b1"	6494	382	5	6809	"(1, -a2 + 1, -a2^3 + a2^2 + 5*a2 + 1, a2^3 - a2^2 - 4*a2, -a2^2 + 2*a2 + 3, a2^3 - 2*a2^2 - 3*a2 + 2)"	"x^4 - x^3 - 5*x^2 + 1"
"2298a1"	2298	383	5	5	"(a0, a0 - 1, a0 + 1, -2*a0 - 3, -a0 + 2, 0)"	"x^2 + x - 1"
"11a1"	11	385	5	148	"(a6, a6^2 - a6 - 2, 1, 1, 1, a6^2 - a6 - 2)"	"x^3 - x^2 - 3*x + 1"
"35a1"	35	385	5	148	"(a4, a4^2 + a4 - 4, -1, 1, 1, -a4^2 - a4)"	"x^3 + 3*x^2 - x - 5"
"77a1"	77	385	5	148	"(a5, -a5^2 - a5 + 2, -1, -1, -1, a5^2 - a5 - 4)"	"x^3 + 3*x^2 - x - 5"
"579a1"	579	386	5	154544336	"(-1, -a2 - 1, 1/2*a2^5 + 5/2*a2^4 - 1/2*a2^3 - 19/2*a2^2 + 3/2*a2 + 5/2, a2^4 + 5*a2^3 - 15*a2 + 5, -a2^4 - 5*a2^3 - a2^2 + 12*a2 - 2, -1/2*a2^5 - 3*a2^4 - 5/2*a2^3 + 6*a2^2 + 3/2*a2 + 2)"	"x^6 + 7*x^5 + 8*x^4 - 25*x^3 - 28*x^2 + 35*x - 1"
"1158d1"	1158	386	5	5383160528	"(1, -a3 + 1, -3*a3^6 + 27/2*a3^5 + 29/2*a3^4 - 177/2*a3^3 - 43/2*a3^2 + 173/2*a3 + 69/2, 4*a3^6 - 18*a3^5 - 19*a3^4 + 117*a3^3 + 26*a3^2 - 109*a3 - 41, 3*a3^6 - 13*a3^5 - 17*a3^4 + 88*a3^3 + 35*a3^2 - 93*a3 - 41, -7/2*a3^6 + 15*a3^5 + 20*a3^4 - 100*a3^3 - 42*a3^2 + 100*a3 + 93/2)"	"x^7 - 4*x^6 - 7*x^5 + 27*x^4 + 21*x^3 - 25*x^2 - 24*x - 5"
"1158g1"	1158	386	5	5383160528	"(1, -a3 + 1, -3*a3^6 + 27/2*a3^5 + 29/2*a3^4 - 177/2*a3^3 - 43/2*a3^2 + 173/2*a3 + 69/2, 4*a3^6 - 18*a3^5 - 19*a3^4 + 117*a3^3 + 26*a3^2 - 109*a3 - 41, 3*a3^6 - 13*a3^5 - 17*a3^4 + 88*a3^3 + 35*a3^2 - 93*a3 - 41, -7/2*a3^6 + 15*a3^5 + 20*a3^4 - 100*a3^3 - 42*a3^2 + 100*a3 + 93/2)"	"x^7 - 4*x^6 - 7*x^5 + 27*x^4 + 21*x^3 - 25*x^2 - 24*x - 5"
1.16E+004	1158	386	5	5	"(1, -a1 + 1, a1 - 5, 2*a1 - 6, -2*a1 + 4, -3*a1 + 4)"	"x^2 - 5*x + 5"
"4246a1"	4246	386	5	5	"(-1, -1/2*a0 - 1/2, 1/2*a0 + 1/2, -2, -2, 3/2*a0 - 3/2)"	"x^2 - 5"
"387d1"	387	387	5	568	"(a8, 0, -a8 + 2, -a8^2 + 6, -a8^2 - a8 + 5, 3)"	"x^3 - 2*x^2 - 5*x + 8"
"389a1"	389	389	5	3.28E+039	"(a4, -20146763/1097385680*a4^19 + 20466323/219477136*a4^18 + 119884773/274346420*a4^17 - 753611053/274346420*a4^16 - 381358355/109738568*a4^15 + 3611475535/109738568*a4^14 + 6349339639/1097385680*a4^13 - 56878934241/274346420*a4^12 + 71555185319/1097385680*a4^11 + 163330998525/219477136*a4^10 - 223188336749/548692840*a4^9 - 169878973265/109738568*a4^8 + 265944624817/274346420*a4^7 + 199655892261/109738568*a4^6 - 1167579836501/1097385680*a4^5 - 619178000979/548692840*a4^4 + 261766056911/548692840*a4^3 + 4410485304/13717321*a4^2 - 14646077211/274346420*a4 - 1604641167/68586605, 252247073/1097385680*a4^19 - 89195955/109738568*a4^18 - 6876716517/1097385680*a4^17 + 13248231811/548692840*a4^16 + 3639338697/54869284*a4^15 - 32041245347/109738568*a4^14 - 367946611589/1097385680*a4^13 + 2037515640679/1097385680*a4^12 + 816602908511/1097385680*a4^11 - 368120881159/54869284*a4^10 - 19595857657/1097385680*a4^9 + 763403091515/54869284*a4^8 - 403904463001/137173210*a4^7 - 1743458092745/109738568*a4^6 + 5304122556631/1097385680*a4^5 + 9907751136883/1097385680*a4^4 - 704659646193/274346420*a4^3 - 236814032039/109738568*a4^2 + 88326575941/274346420*a4 + 37821733103/274346420, -39775309/274346420*a4^19 + 6458830/13717321*a4^18 + 564024213/137173210*a4^17 - 3911580261/274346420*a4^16 - 2533437265/54869284*a4^15 + 9687600453/54869284*a4^14 + 17684386693/68586605*a4^13 - 158547430721/137173210*a4^12 - 196249673593/274346420*a4^11 + 237151369759/54869284*a4^10 + 47009341559/68586605*a4^9 - 127672839145/13717321*a4^8 + 263943432849/274346420*a4^7 + 302422095641/27434642*a4^6 - 354882792659/137173210*a4^5 - 1763634812489/274346420*a4^4 + 214619964123/137173210*a4^3 + 42696419019/27434642*a4^2 - 13851314508/68586605*a4 - 6725054004/68586605, 2980761/27434642*a4^19 - 40519427/109738568*a4^18 - 324413157/109738568*a4^17 + 599348931/54869284*a4^16 + 1712230339/54869284*a4^15 - 3604639961/27434642*a4^14 - 2154216098/13717321*a4^13 + 91078987557/109738568*a4^12 + 18913069911/54869284*a4^11 - 326505305885/109738568*a4^10 + 1008925971/109738568*a4^9 + 83920016323/13717321*a4^8 - 77512727581/54869284*a4^7 - 380562335831/54869284*a4^6 + 125733598661/54869284*a4^5 + 432237324953/109738568*a4^4 - 66332195991/54869284*a4^3 - 52749441099/54869284*a4^2 + 2005234461/13717321*a4 + 1799373559/27434642, -439672887/1097385680*a4^19 + 75006137/54869284*a4^18 + 12101299333/1097385680*a4^17 - 22321474039/548692840*a4^16 - 1625891079/13717321*a4^15 + 54100172827/109738568*a4^14 + 676736498991/1097385680*a4^13 - 3448581869471/1097385680*a4^12 - 1621748439689/1097385680*a4^11 + 1249216368921/109738568*a4^10 + 633899235433/1097385680*a4^9 - 1297751833749/54869284*a4^8 + 291323290537/68586605*a4^7 + 2963292254483/109738568*a4^6 - 8441184290969/1097385680*a4^5 - 16753315901627/1097385680*a4^4 + 572725946281/137173210*a4^3 + 396656876947/109738568*a4^2 - 139835925059/274346420*a4 - 62765065187/274346420)"	"x^20 - 3*x^19 - 29*x^18 + 91*x^17 + 338*x^16 - 1130*x^15 - 2023*x^14 + 7432*x^13 + 6558*x^12 - 28021*x^11 - 10909*x^10 + 61267*x^9 + 6954*x^8 - 74752*x^7 + 1407*x^6 + 46330*x^5 - 1087*x^4 - 12558*x^3 - 942*x^2 + 960*x + 148"
"4279d1"	4279	389	5	3.28E+039	"(a4, -20146763/1097385680*a4^19 + 20466323/219477136*a4^18 + 119884773/274346420*a4^17 - 753611053/274346420*a4^16 - 381358355/109738568*a4^15 + 3611475535/109738568*a4^14 + 6349339639/1097385680*a4^13 - 56878934241/274346420*a4^12 + 71555185319/1097385680*a4^11 + 163330998525/219477136*a4^10 - 223188336749/548692840*a4^9 - 169878973265/109738568*a4^8 + 265944624817/274346420*a4^7 + 199655892261/109738568*a4^6 - 1167579836501/1097385680*a4^5 - 619178000979/548692840*a4^4 + 261766056911/548692840*a4^3 + 4410485304/13717321*a4^2 - 14646077211/274346420*a4 - 1604641167/68586605, 252247073/1097385680*a4^19 - 89195955/109738568*a4^18 - 6876716517/1097385680*a4^17 + 13248231811/548692840*a4^16 + 3639338697/54869284*a4^15 - 32041245347/109738568*a4^14 - 367946611589/1097385680*a4^13 + 2037515640679/1097385680*a4^12 + 816602908511/1097385680*a4^11 - 368120881159/54869284*a4^10 - 19595857657/1097385680*a4^9 + 763403091515/54869284*a4^8 - 403904463001/137173210*a4^7 - 1743458092745/109738568*a4^6 + 5304122556631/1097385680*a4^5 + 9907751136883/1097385680*a4^4 - 704659646193/274346420*a4^3 - 236814032039/109738568*a4^2 + 88326575941/274346420*a4 + 37821733103/274346420, -39775309/274346420*a4^19 + 6458830/13717321*a4^18 + 564024213/137173210*a4^17 - 3911580261/274346420*a4^16 - 2533437265/54869284*a4^15 + 9687600453/54869284*a4^14 + 17684386693/68586605*a4^13 - 158547430721/137173210*a4^12 - 196249673593/274346420*a4^11 + 237151369759/54869284*a4^10 + 47009341559/68586605*a4^9 - 127672839145/13717321*a4^8 + 263943432849/274346420*a4^7 + 302422095641/27434642*a4^6 - 354882792659/137173210*a4^5 - 1763634812489/274346420*a4^4 + 214619964123/137173210*a4^3 + 42696419019/27434642*a4^2 - 13851314508/68586605*a4 - 6725054004/68586605, 2980761/27434642*a4^19 - 40519427/109738568*a4^18 - 324413157/109738568*a4^17 + 599348931/54869284*a4^16 + 1712230339/54869284*a4^15 - 3604639961/27434642*a4^14 - 2154216098/13717321*a4^13 + 91078987557/109738568*a4^12 + 18913069911/54869284*a4^11 - 326505305885/109738568*a4^10 + 1008925971/109738568*a4^9 + 83920016323/13717321*a4^8 - 77512727581/54869284*a4^7 - 380562335831/54869284*a4^6 + 125733598661/54869284*a4^5 + 432237324953/109738568*a4^4 - 66332195991/54869284*a4^3 - 52749441099/54869284*a4^2 + 2005234461/13717321*a4 + 1799373559/27434642, -439672887/1097385680*a4^19 + 75006137/54869284*a4^18 + 12101299333/1097385680*a4^17 - 22321474039/548692840*a4^16 - 1625891079/13717321*a4^15 + 54100172827/109738568*a4^14 + 676736498991/1097385680*a4^13 - 3448581869471/1097385680*a4^12 - 1621748439689/1097385680*a4^11 + 1249216368921/109738568*a4^10 + 633899235433/1097385680*a4^9 - 1297751833749/54869284*a4^8 + 291323290537/68586605*a4^7 + 2963292254483/109738568*a4^6 - 8441184290969/1097385680*a4^5 - 16753315901627/1097385680*a4^4 + 572725946281/137173210*a4^3 + 396656876947/109738568*a4^2 - 139835925059/274346420*a4 - 62765065187/274346420)"	"x^20 - 3*x^19 - 29*x^18 + 91*x^17 + 338*x^16 - 1130*x^15 - 2023*x^14 + 7432*x^13 + 6558*x^12 - 28021*x^11 - 10909*x^10 + 61267*x^9 + 6954*x^8 - 74752*x^7 + 1407*x^6 + 46330*x^5 - 1087*x^4 - 12558*x^3 - 942*x^2 + 960*x + 148"
"12837g1"	12837	389	5	148	"(a2, -a2, -a2^2 + 1, -1, a2^2 - 4, -3)"	"x^3 - 4*x - 2"
"17a1"	17	391	5	169	"(a2, 0, -a2^2 - 2*a2 + 2, -a2 - 2, a2^2 + 3*a2 - 3, 2*a2^2 + 3*a2 - 6)"	"x^3 + x^2 - 4*x + 1"
"46a1"	46	391	5	169	"(a2, 0, -a2^2 - 2*a2 + 2, -a2 - 2, a2^2 + 3*a2 - 3, 2*a2^2 + 3*a2 - 6)"	"x^3 + x^2 - 4*x + 1"
7.82E+003	782	391	5	169	"(a2, 0, -a2^2 - 2*a2 + 2, -a2 - 2, a2^2 + 3*a2 - 3, 2*a2^2 + 3*a2 - 6)"	"x^3 + x^2 - 4*x + 1"
"1173f1"	1173	391	5	4.03E+021	"(a4, -9/14*a4^11 + 12/7*a4^10 + 19/2*a4^9 - 181/7*a4^8 - 89/2*a4^7 + 888/7*a4^6 + 460/7*a4^5 - 429/2*a4^4 - 30/7*a4^3 + 867/14*a4^2 + 7*a4 + 9/14, -1/14*a4^11 - 9/14*a4^10 + 3*a4^9 + 141/14*a4^8 - 69/2*a4^7 - 368/7*a4^6 + 1084/7*a4^5 + 205/2*a4^4 - 3677/14*a4^3 - 443/7*a4^2 + 201/2*a4 + 379/14, 3/14*a4^11 - 1/14*a4^10 - 9/2*a4^9 + 9/7*a4^8 + 35*a4^7 - 58/7*a4^6 - 851/7*a4^5 + 43/2*a4^4 + 2435/14*a4^3 - 191/14*a4^2 - 60*a4 - 82/7, 13/7*a4^11 - 39/14*a4^10 - 33*a4^9 + 295/7*a4^8 + 425/2*a4^7 - 1464/7*a4^6 - 4230/7*a4^5 + 366*a4^4 + 10195/14*a4^3 - 795/7*a4^2 - 256*a4 - 635/14, 15/7*a4^11 - 40/7*a4^10 - 32*a4^9 + 608/7*a4^8 + 153*a4^7 - 3030/7*a4^6 - 1678/7*a4^5 + 764*a4^4 + 303/7*a4^3 - 2012/7*a4^2 - 22*a4 + 97/7)"	"x^12 - 4*x^11 - 12*x^10 + 62*x^9 + 27*x^8 - 321*x^7 + 108*x^6 + 625*x^5 - 362*x^4 - 372*x^3 + 116*x^2 + 97*x + 13"
"1955b1"	1955	391	5	257	"(a1, -2, -a1^2 + 2, -a1, -a1^2 - a1 + 3, 2*a1^2 - a1 - 6)"	"x^3 + x^2 - 4*x - 3"
"2346b1"	2346	391	5	5	"(a0, 1, -2*a0 - 2, 2*a0, -4, -1)"	"x^2 + x - 1"
"131a1"	131	393	5	12062776	"(a4, 1, -a4^4 + 5*a4^2 - 2, a4^5 - a4^4 - 5*a4^3 + 4*a4^2 + 4*a4 - 1, a4^4 - a4^3 - 5*a4^2 + 3*a4 + 5, -a4^5 + 2*a4^4 + 5*a4^3 - 10*a4^2 - 4*a4 + 7)"	"x^6 - x^5 - 7*x^4 + 5*x^3 + 13*x^2 - 4*x - 5"
"197a1"	197	394	5	5	"(1, a3 - 1, -1/2*a3 + 3, -3, -3/2*a3 + 3, 3)"	"x^2 - 2*x - 4"
"197a1"	197	394	5	29	"(1, 0, 1/2*a2 - 1/2, 2, -a2 + 5, -1/2*a2 + 7/2)"	"x^2 - 8*x - 13"
"197a1"	197	394	5	21	"(1, -1/2*a1 + 1/2, 0, 2, -1/2*a1 - 1/2, a1 - 3)"	"x^2 - 4*x - 17"
"2758d1"	2758	394	5	29	"(1, 0, 1/2*a2 - 1/2, 2, -a2 + 5, -1/2*a2 + 7/2)"	"x^2 - 8*x - 13"
2.76E+004	2758	394	5	21	"(1, -1/2*a1 + 1/2, 0, 2, -1/2*a1 - 1/2, a1 - 3)"	"x^2 - 4*x - 17"
"8274q1"	8274	394	5	5	"(1, -1, -a0 - 1, 2*a0 - 5, -a0 - 1, 4*a0 - 7)"	"x^2 - 3*x + 1"
"794c1"	794	397	5	245992	"(a2, a2 + 1, -a2^3 + 4*a2 - 1, -a2^3 - a2^2 + 3*a2 + 2, a2^4 + a2^3 - 5*a2^2 - 4*a2 + 5, a2^4 - 6*a2^2 + a2 + 6)"	"x^5 - 6*x^3 + x^2 + 7*x - 1"
"11a1"	11	398	5	52067024	"(1, -a4 + 1, -a4^5 + 4*a4^4 + a4^3 - 12*a4^2 + 3*a4 + 8, a4^5 - 4*a4^4 - a4^3 + 11*a4^2 - a4 - 4, -a4^4 + 3*a4^3 + 4*a4^2 - 6*a4 - 5, 2*a4^5 - 7*a4^4 - 6*a4^3 + 23*a4^2 + 4*a4 - 15)"	"x^6 - 3*x^5 - 6*x^4 + 13*x^3 + 14*x^2 - 13*x - 11"
"1990a1"	1990	398	5	82926416	"(-1, a3 + 1, 1/3*a3^5 + 2/3*a3^4 - 11/3*a3^3 - 14/3*a3^2 + 31/3*a3 + 6, 1/9*a3^5 + 4/9*a3^4 + 1/9*a3^3 - 5/3*a3^2 - 31/9*a3 + 2, -1/3*a3^4 - a3^3 + 2/3*a3^2 + 10/3*a3 + 3, 1/3*a3^4 - 11/3*a3^2 + 2/3*a3 + 5)"	"x^6 + 5*x^5 - 4*x^4 - 41*x^3 - 10*x^2 + 77*x + 27"
"4378a1"	4378	398	5	5	"(-1, -a1 - 1, 0, a1 - 1, 3*a1 + 2, 2*a1 - 2)"	"x^2 + x - 1"
5.97E+004	5970	398	5	5	"(1, -a2 + 1, 2*a2 - 6, -a2 - 1, a2 - 6, -2)"	"x^2 - 5*x + 5"
"9950i1"	9950	398	5	52067024	"(1, -a4 + 1, -a4^5 + 4*a4^4 + a4^3 - 12*a4^2 + 3*a4 + 8, a4^5 - 4*a4^4 - a4^3 + 11*a4^2 - a4 - 4, -a4^4 + 3*a4^3 + 4*a4^2 - 6*a4 - 5, 2*a4^5 - 7*a4^4 - 6*a4^3 + 23*a4^2 + 4*a4 - 15)"	"x^6 - 3*x^5 - 6*x^4 + 13*x^3 + 14*x^2 - 13*x - 11"
"798g1"	798	399	5	148	"(a3, -1, a3^2 - 1, -1, -2*a3^2 + 2*a3 + 4, -2*a3^2 + 2*a3 + 6)"	"x^3 - x^2 - 3*x + 1"
"201a1"	201	402	5	41	"(1, -1, -1/2*a5, 1/2*a5, 4, 4)"	"x^2 + 2*x - 40"
"2010f1"	2010	402	5	41	"(1, -1, -1/2*a5, 1/2*a5, 4, 4)"	"x^2 + 2*x - 40"
"806c1"	806	403	5	206371677133	"(a4, -a4^5 - a4^4 + 7*a4^3 + 5*a4^2 - 10*a4 - 4, -a4^7 + 10*a4^5 - a4^4 - 29*a4^3 + 25*a4 + 8, 2*a4^6 + 2*a4^5 - 15*a4^4 - 10*a4^3 + 25*a4^2 + 10*a4 - 2, a4^6 + a4^5 - 7*a4^4 - 4*a4^3 + 11*a4^2 + a4 - 3, 1)"	"x^8 + x^7 - 11*x^6 - 10*x^5 + 37*x^4 + 33*x^3 - 36*x^2 - 33*x - 4"
"806a1"	806	403	5	52709256921	"(a3, -a3^7 - 3*a3^6 + 6*a3^5 + 19*a3^4 - 12*a3^3 - 36*a3^2 + 8*a3 + 19, -a3^5 - 2*a3^4 + 5*a3^3 + 7*a3^2 - 6*a3 - 6, a3^4 + 2*a3^3 - 3*a3^2 - 4*a3, 2*a3^7 + 7*a3^6 - 9*a3^5 - 43*a3^4 + 8*a3^3 + 77*a3^2 + a3 - 37, -1)"	"x^8 + 5*x^7 - 30*x^5 - 24*x^4 + 54*x^3 + 54*x^2 - 28*x - 29"
"6851a1"	6851	403	5	5	"(a0, -2, 2*a0 - 3, 1, -4*a0 + 6, 1)"	"x^2 - 3*x + 1"
"11687b1"	11687	403	5	1571281045	"(a2, a2^5 - 3*a2^4 - 3*a2^3 + 13*a2^2 - 6*a2, -a2^5 + 2*a2^4 + 5*a2^3 - 9*a2^2 - 2*a2 + 4, a2^4 - 2*a2^3 - 5*a2^2 + 8*a2 + 2, -a2^6 + 3*a2^5 + 3*a2^4 - 14*a2^3 + 7*a2^2 + 5*a2 - 1, -1)"	"x^7 - 2*x^6 - 9*x^5 + 17*x^4 + 20*x^3 - 37*x^2 + x + 4"
"2828a1"	2828	404	5	34707928896	"(0, a2, 8*a2^6 + 8*a2^5 - 113*a2^4 - 52*a2^3 + 368*a2^2 - 72*a2 - 154, -18*a2^6 - 17*a2^5 + 256*a2^4 + 105*a2^3 - 844*a2^2 + 189*a2 + 360, -2*a2^6 - 2*a2^5 + 28*a2^4 + 13*a2^3 - 90*a2^2 + 17*a2 + 40, 20*a2^6 + 18*a2^5 - 286*a2^4 - 106*a2^3 + 951*a2^2 - 232*a2 - 406)"	"x^7 - 2*x^6 - 17*x^5 + 36*x^4 + 64*x^3 - 148*x^2 + 11*x + 58"
"1218c1"	1218	406	5	568	"(-1, -1/2*a5 - 1/2, 1/8*a5^2 + 1/2*a5 - 5/8, -1, -1/4*a5^2 - 1/2*a5 + 23/4, -1/8*a5^2 - 1/2*a5 + 37/8)"	"x^3 + 5*x^2 - 25*x - 61"
"37b1"	37	407	5	1.30E+019	"(a2, 10/59*a2^10 - 1/59*a2^9 - 156/59*a2^8 + 831/59*a2^6 + 78/59*a2^5 - 1732/59*a2^4 - 330/59*a2^3 + 1171/59*a2^2 + 305/59*a2 - 196/59, -83/59*a2^10 + 26/59*a2^9 + 1342/59*a2^8 - 6*a2^7 - 7564/59*a2^6 + 1630/59*a2^5 + 17420/59*a2^4 - 2512/59*a2^3 - 14457/59*a2^2 + 448/59*a2 + 3090/59, 61/59*a2^10 - 12/59*a2^9 - 987/59*a2^8 + 3*a2^7 + 5547/59*a2^6 - 893/59*a2^5 - 12701/59*a2^4 + 1409/59*a2^3 + 10512/59*a2^2 - 57/59*a2 - 2234/59, -1, 100/59*a2^10 - 10/59*a2^9 - 1619/59*a2^8 + 2*a2^7 + 9136/59*a2^6 - 459/59*a2^5 - 21096/59*a2^4 + 181/59*a2^3 + 17610/59*a2^2 + 1044/59*a2 - 3671/59)"	"x^11 - 2*x^10 - 16*x^9 + 32*x^8 + 89*x^7 - 179*x^6 - 201*x^5 + 407*x^4 + 168*x^3 - 333*x^2 - 51*x + 75"
